timestamp,hvac,lighting,lobby,mechanical_room,kitchen
2024-02-05 05:00:00,10.49,9.29,1.67,10.49,2.32
2024-02-05 06:00:00,10.29,10.24,1.65,9.75,2.68
2024-02-05 07:00:00,12.46,17.17,1.82,9.92,7.15
2024-02-05 08:00:00,19.04,7.52,3.4,9.62,6.37
2024-02-05 09:00:00,19.2,9.14,2.84,9.44,3.08
2024-02-05 10:00:00,19.07,9.39,4.43,10.15,3.27
2024-02-05 11:00:00,19.17,8.78,3.59,9.36,3.39
2024-02-05 12:00:00,19.04,8.07,2.99,9.79,6.02
2024-02-05 13:00:00,21.78,7.35,4.07,9.5,8.76
2024-02-05 14:00:00,22.13,7.34,4.4,10.27,3.31
2024-02-05 15:00:00,19.14,8.42,3.94,10.9,3.0
2024-02-05 16:00:00,18.75,8.33,3.77,9.35,3.44
2024-02-05 17:00:00,20.71,9.12,3.92,9.07,8.89
2024-02-05 18:00:00,19.17,8.52,3.81,9.94,5.85
2024-02-05 19:00:00,20.95,6.8,1.1,10.01,2.91
2024-02-05 20:00:00,20.3,8.84,1.29,10.11,2.05
2024-02-05 21:00:00,8.48,7.2,1.66,9.78,3.08
2024-02-05 22:00:00,11.55,7.69,1.6,9.9,3.15
2024-02-05 23:00:00,11.8,1.08,1.55,10.18,2.98
2024-02-06 00:00:00,9.39,1.6,1.2,10.52,2.74
2024-02-06 01:00:00,9.61,1.93,1.45,9.02,2.18
2024-02-06 02:00:00,10.29,1.18,0.85,9.82,3.15
2024-02-06 03:00:00,10.33,0.95,1.55,10.11,3.58
2024-02-06 04:00:00,10.66,1.16,1.93,9.54,2.76
2024-02-06 05:00:00,12.01,1.27,1.06,10.87,3.18
2024-02-06 06:00:00,9.82,0.9,1.32,9.68,2.37
2024-02-06 07:00:00,9.2,9.44,1.6,9.98,7.37
2024-02-06 08:00:00,17.93,8.18,4.63,10.28,6.69
2024-02-06 09:00:00,18.9,8.4,3.78,9.7,2.7
2024-02-06 10:00:00,19.95,8.53,3.65,9.08,2.7
2024-02-06 11:00:00,22.69,8.34,3.02,9.79,2.84
2024-02-06 12:00:00,19.22,8.67,4.05,10.51,7.31
2024-02-06 13:00:00,20.34,7.51,5.02,9.83,5.95
2024-02-06 14:00:00,19.98,7.55,4.14,9.58,2.84
2024-02-06 15:00:00,21.78,7.12,3.99,10.46,2.98
2024-02-06 16:00:00,23.79,8.35,4.16,9.83,2.56
2024-02-06 17:00:00,19.2,8.62,3.99,9.74,8.44
2024-02-06 18:00:00,19.27,8.37,3.59,10.07,6.32
2024-02-06 19:00:00,21.57,9.34,1.75,10.39,2.73
2024-02-06 20:00:00,21.02,8.0,1.57,11.19,2.61
2024-02-06 21:00:00,11.85,8.53,1.51,10.41,3.72
2024-02-06 22:00:00,10.58,7.13,1.21,10.58,3.22
2024-02-06 23:00:00,9.64,0.88,1.89,9.75,2.63
2024-02-07 00:00:00,10.59,1.21,1.7,9.49,3.44
2024-02-07 01:00:00,11.11,1.25,1.33,10.03,3.08
2024-02-07 02:00:00,10.82,0.91,1.8,10.05,3.1
2024-02-07 03:00:00,10.51,0.98,1.35,9.46,2.86
2024-02-07 04:00:00,11.07,0.54,1.27,9.91,2.7
2024-02-07 05:00:00,11.17,0.89,1.27,10.2,3.14
2024-02-07 06:00:00,11.38,1.27,0.97,10.18,2.78
2024-02-07 07:00:00,10.65,8.46,1.64,10.25,8.45
2024-02-07 08:00:00,19.75,8.4,3.08,10.15,5.98
2024-02-07 09:00:00,20.22,8.04,3.39,9.75,3.61
2024-02-07 10:00:00,21.81,8.01,2.96,9.74,2.96
2024-02-07 11:00:00,18.77,7.47,3.96,9.4,3.12
2024-02-07 12:00:00,20.55,8.56,3.92,10.89,7.67
2024-02-07 13:00:00,19.41,8.34,3.84,10.01,6.5
2024-02-07 14:00:00,20.04,8.39,3.48,9.89,3.35
2024-02-07 15:00:00,21.92,7.58,3.41,9.54,1.92
2024-02-07 16:00:00,20.29,6.28,4.23,11.47,2.71
2024-02-07 17:00:00,20.07,8.88,3.72,9.46,6.26
2024-02-07 18:00:00,17.96,7.62,4.16,9.79,6.0
2024-02-07 19:00:00,21.12,7.31,1.23,10.21,2.91
2024-02-07 20:00:00,20.97,8.55,1.55,10.3,3.15
2024-02-07 21:00:00,12.16,7.69,1.89,10.48,3.28
2024-02-07 22:00:00,9.69,8.85,1.68,10.9,3.1
2024-02-07 23:00:00,10.22,1.19,1.38,10.25,2.73
2024-02-08 00:00:00,10.25,1.21,1.58,9.47,3.15
2024-02-08 01:00:00,11.58,0.59,1.43,9.87,3.05
2024-02-08 02:00:00,9.9,1.36,1.5,10.15,3.37
2024-02-08 03:00:00,10.28,1.08,1.4,11.03,3.31
2024-02-08 04:00:00,10.61,0.89,1.45,9.3,3.01
2024-02-08 05:00:00,10.19,1.04,1.56,10.6,2.64
2024-02-08 06:00:00,9.55,0.47,1.2,10.09,2.74
2024-02-08 07:00:00,10.19,8.33,1.2,10.42,6.56
2024-02-08 08:00:00,21.61,7.18,3.31,9.95,6.75
2024-02-08 09:00:00,18.46,6.92,3.2,9.58,3.11
2024-02-08 10:00:00,20.2,6.78,3.39,10.38,3.29
2024-02-08 11:00:00,18.95,8.89,4.08,10.33,2.98
2024-02-08 12:00:00,21.79,7.5,3.55,10.49,7.01
2024-02-08 13:00:00,17.72,9.23,4.26,9.99,7.11
2024-02-08 14:00:00,19.16,7.57,4.02,9.7,2.79
2024-02-08 15:00:00,20.57,6.63,3.02,9.22,2.63
2024-02-08 16:00:00,22.35,7.11,4.33,10.41,2.3
2024-02-08 17:00:00,19.9,8.99,4.41,10.21,6.44
2024-02-08 18:00:00,19.17,7.88,3.5,9.52,7.38
2024-02-08 19:00:00,22.82,7.56,1.63,9.73,2.72
2024-02-08 20:00:00,17.83,8.13,1.24,9.77,2.9
2024-02-08 21:00:00,7.8,8.4,1.53,9.26,3.19
2024-02-08 22:00:00,10.44,8.89,1.12,9.59,3.21
2024-02-08 23:00:00,9.5,1.43,0.96,9.43,2.57
2024-02-09 00:00:00,8.98,0.89,1.39,9.79,3.4
2024-02-09 01:00:00,10.71,0.6,1.46,9.63,3.45
2024-02-09 02:00:00,10.24,0.88,1.38,9.19,2.55
2024-02-09 03:00:00,9.44,1.08,1.14,11.01,2.67
2024-02-09 04:00:00,8.72,0.71,1.38,10.63,3.48
2024-02-09 05:00:00,10.87,0.71,1.58,9.61,2.94
2024-02-09 06:00:00,10.65,1.1,1.49,10.14,2.11
2024-02-09 07:00:00,9.9,7.96,1.55,10.21,5.88
2024-02-09 08:00:00,22.77,8.03,3.66,10.6,6.8
2024-02-09 09:00:00,18.39,7.39,4.59,9.59,2.53
2024-02-09 10:00:00,17.71,7.82,3.41,10.55,2.83
2024-02-09 11:00:00,18.96,7.26,4.24,9.73,3.01
2024-02-09 12:00:00,19.93,8.71,4.59,9.33,8.17
2024-02-09 13:00:00,20.37,8.83,4.24,10.36,6.77
2024-02-09 14:00:00,19.64,6.52,3.9,10.65,3.43
2024-02-09 15:00:00,20.53,7.26,3.74,11.29,3.57
2024-02-09 16:00:00,18.12,6.8,4.52,9.4,3.57
2024-02-09 17:00:00,22.17,7.48,3.29,10.35,7.23
2024-02-09 18:00:00,19.88,7.93,3.51,9.8,5.43
2024-02-09 19:00:00,21.68,6.84,1.38,10.39,3.18
2024-02-09 20:00:00,20.51,7.26,1.87,9.26,3.42
2024-02-09 21:00:00,10.46,7.2,1.61,9.37,2.97
2024-02-09 22:00:00,10.57,8.17,1.21,9.61,3.7
2024-02-09 23:00:00,10.45,1.02,1.41,10.04,3.34
2024-02-10 00:00:00,10.64,0.78,1.32,9.68,3.23
2024-02-10 01:00:00,11.33,1.05,1.29,10.33,3.43
2024-02-10 02:00:00,10.2,0.84,1.79,10.51,3.13
2024-02-10 03:00:00,10.71,0.92,1.09,10.3,2.0
2024-02-10 04:00:00,9.91,1.5,1.98,10.81,2.8
2024-02-10 05:00:00,11.44,1.4,1.75,10.21,3.48
2024-02-10 06:00:00,9.32,0.61,1.83,9.39,2.68
2024-02-10 07:00:00,11.8,8.66,1.36,10.68,6.82
2024-02-10 08:00:00,19.94,8.65,3.93,9.7,6.16
2024-02-10 09:00:00,17.85,7.08,3.28,10.46,3.71
2024-02-10 10:00:00,20.19,8.66,3.74,10.79,3.67
2024-02-10 11:00:00,18.98,9.23,4.25,10.23,2.65
2024-02-10 12:00:00,21.26,7.1,4.65,9.25,7.12
2024-02-10 13:00:00,19.02,7.27,3.45,9.54,6.46
2024-02-10 14:00:00,19.33,8.81,3.82,10.66,3.25
2024-02-10 15:00:00,17.17,8.22,3.92,9.92,3.2
2024-02-10 16:00:00,19.32,8.44,3.3,10.04,3.32
2024-02-10 17:00:00,16.36,8.27,4.3,10.38,7.27
2024-02-10 18:00:00,17.62,8.31,3.64,10.35,9.35
2024-02-10 19:00:00,21.14,6.94,1.44,10.14,2.59
2024-02-10 20:00:00,21.18,8.84,1.36,9.9,2.32
2024-02-10 21:00:00,10.43,8.94,1.26,9.84,2.84
2024-02-10 22:00:00,9.03,7.82,1.5,10.43,2.37
2024-02-10 23:00:00,9.95,0.99,1.44,10.28,2.4
2024-02-11 00:00:00,10.0,0.54,1.39,9.87,2.6
2024-02-11 01:00:00,8.84,1.15,1.28,10.54,2.63
2024-02-11 02:00:00,11.5,1.17,1.6,9.94,2.62
2024-02-11 03:00:00,10.88,0.98,2.0,9.57,3.21
2024-02-11 04:00:00,9.78,1.34,1.54,9.62,2.8
2024-02-11 05:00:00,10.03,0.9,1.8,9.51,2.93
2024-02-11 06:00:00,10.21,1.17,1.08,9.86,3.36
2024-02-11 07:00:00,7.96,7.18,1.55,10.62,6.39
2024-02-11 08:00:00,19.63,7.98,3.45,9.6,6.79
2024-02-11 09:00:00,18.98,7.86,3.26,10.09,3.15
2024-02-11 10:00:00,18.5,8.18,3.63,9.67,2.22
2024-02-11 11:00:00,19.58,7.7,4.6,9.87,2.05
2024-02-11 12:00:00,22.7,7.89,4.48,9.24,7.28
2024-02-11 13:00:00,20.96,8.66,4.12,9.89,7.39
2024-02-11 14:00:00,19.14,7.65,3.23,9.9,3.83
2024-02-11 15:00:00,20.86,6.71,3.9,10.27,3.06
2024-02-11 16:00:00,22.1,9.4,4.15,10.11,3.33
2024-02-11 17:00:00,21.39,9.11,4.09,9.4,6.84
2024-02-11 18:00:00,20.09,6.97,3.08,10.54,7.24
2024-02-11 19:00:00,19.03,8.55,1.23,10.11,3.67
2024-02-11 20:00:00,21.05,7.6,1.48,10.1,2.15
2024-02-11 21:00:00,10.39,8.21,1.66,10.0,3.17
2024-02-11 22:00:00,10.9,8.24,0.84,9.74,3.85
2024-02-11 23:00:00,10.64,0.93,1.45,10.11,3.11
2024-02-12 00:00:00,11.05,0.76,1.54,10.24,3.66
2024-02-12 01:00:00,9.46,0.79,1.75,9.13,2.75
2024-02-12 02:00:00,11.32,0.73,1.71,9.73,2.99
2024-02-12 03:00:00,10.2,0.75,1.67,9.87,3.01
2024-02-12 04:00:00,12.08,0.98,1.26,10.13,2.11
2024-02-12 05:00:00,9.31,0.79,0.93,10.6,2.53
2024-02-12 06:00:00,11.74,1.2,1.38,9.61,2.56
2024-02-12 07:00:00,10.2,9.19,1.8,9.75,7.66
2024-02-12 08:00:00,19.02,7.54,4.7,9.74,7.7
2024-02-12 09:00:00,19.27,8.19,4.36,9.6,3.13
2024-02-12 10:00:00,19.52,8.4,4.21,9.83,3.33
2024-02-12 11:00:00,20.64,8.38,4.19,10.39,2.93
2024-02-12 12:00:00,20.78,8.06,3.72,9.47,7.96
2024-02-12 13:00:00,19.14,8.59,3.93,10.21,7.01
2024-02-12 14:00:00,19.96,8.39,4.83,9.15,3.02
2024-02-12 15:00:00,23.21,7.01,3.53,9.72,2.89
2024-02-12 16:00:00,22.59,8.7,4.81,9.84,3.27
2024-02-12 17:00:00,20.65,8.71,3.84,10.84,6.66
2024-02-12 18:00:00,20.06,7.39,4.66,9.86,7.78
2024-02-12 19:00:00,20.18,8.03,1.08,8.9,2.55
2024-02-12 20:00:00,20.92,8.55,1.68,9.0,2.56
2024-02-12 21:00:00,8.98,7.83,1.28,10.02,3.27
2024-02-12 22:00:00,9.74,8.86,1.08,10.31,2.96
2024-02-12 23:00:00,8.33,1.71,1.57,10.19,2.82
2024-02-13 00:00:00,10.4,0.76,1.8,10.08,3.36
2024-02-13 01:00:00,10.65,0.59,1.25,10.58,2.76
2024-02-13 02:00:00,9.52,1.09,1.05,9.73,2.92
2024-02-13 03:00:00,11.57,1.22,1.47,10.45,3.56
2024-02-13 04:00:00,8.77,0.93,1.47,9.18,3.62
2024-02-13 05:00:00,8.54,1.44,1.66,9.55,3.63
2024-02-13 06:00:00,10.22,0.6,1.78,9.1,2.89
2024-02-13 07:00:00,11.05,8.55,1.48,9.86,7.98
2024-02-13 08:00:00,22.53,7.52,4.93,9.98,6.24
2024-02-13 09:00:00,19.31,9.38,4.11,10.06,2.64
2024-02-13 10:00:00,21.62,9.59,3.83,10.03,2.06
2024-02-13 11:00:00,19.94,7.39,3.19,9.54,3.67
2024-02-13 12:00:00,19.74,7.56,3.87,9.9,6.31
2024-02-13 13:00:00,21.33,8.69,3.83,9.25,6.9
2024-02-13 14:00:00,20.98,7.69,4.48,10.68,2.64
2024-02-13 15:00:00,17.64,7.96,4.23,9.85,3.28
2024-02-13 16:00:00,22.21,8.02,3.41,9.76,2.85
2024-02-13 17:00:00,22.07,6.46,4.09,10.79,5.96
2024-02-13 18:00:00,19.06,7.99,4.34,9.38,7.35
2024-02-13 19:00:00,20.59,7.45,1.96,9.44,2.43
2024-02-13 20:00:00,20.74,7.61,1.77,9.45,2.67
2024-02-13 21:00:00,10.26,9.15,1.73,9.97,2.16
2024-02-13 22:00:00,9.45,6.99,1.52,10.22,2.43
2024-02-13 23:00:00,9.33,1.24,1.62,10.37,3.07
2024-02-14 00:00:00,9.97,0.92,1.87,11.29,2.21
2024-02-14 01:00:00,11.17,0.92,1.1,8.88,2.41
2024-02-14 02:00:00,10.54,1.24,1.4,10.3,3.0
2024-02-14 03:00:00,9.63,1.1,1.27,9.72,2.78
2024-02-14 04:00:00,10.77,1.17,1.61,9.71,3.8
2024-02-14 05:00:00,7.15,1.29,1.87,9.69,3.73
2024-02-14 06:00:00,11.15,0.9,1.32,9.55,2.65
2024-02-14 07:00:00,8.26,7.51,0.78,10.84,7.45
2024-02-14 08:00:00,19.46,7.13,3.79,10.42,7.6
2024-02-14 09:00:00,18.32,7.34,4.46,10.01,2.76
2024-02-14 10:00:00,18.06,10.36,4.27,10.68,2.4
2024-02-14 11:00:00,21.74,9.0,4.21,9.24,3.0
2024-02-14 12:00:00,19.3,6.92,3.86,9.33,6.86
2024-02-14 13:00:00,20.52,6.94,3.36,8.91,6.65
2024-02-14 14:00:00,19.93,8.39,4.26,9.65,3.18
2024-02-14 15:00:00,20.72,8.44,3.58,10.08,2.7
2024-02-14 16:00:00,20.12,8.44,5.09,10.05,2.54
2024-02-14 17:00:00,18.08,7.8,4.29,10.07,7.09
2024-02-14 18:00:00,21.49,7.9,3.71,9.29,7.31
2024-02-14 19:00:00,19.26,8.26,1.32,10.4,2.53
2024-02-14 20:00:00,17.67,8.07,1.47,10.12,3.37
2024-02-14 21:00:00,9.57,6.22,1.43,10.37,2.29
2024-02-14 22:00:00,11.5,7.82,1.84,9.05,2.77
2024-02-14 23:00:00,10.85,0.74,1.56,10.16,2.9
2024-02-15 00:00:00,9.65,1.05,1.28,9.41,11.12
2024-02-15 01:00:00,9.65,1.9,2.07,9.8,10.52
2024-02-15 02:00:00,9.68,1.11,1.51,10.27,12.48
2024-02-15 03:00:00,12.08,0.91,1.73,10.05,11.49
2024-02-15 04:00:00,10.38,1.28,1.32,9.57,10.17
2024-02-15 05:00:00,10.43,1.14,1.61,10.0,10.38
2024-02-15 06:00:00,11.03,1.13,1.59,9.23,3.04
2024-02-15 07:00:00,10.24,8.49,0.93,10.58,7.38
2024-02-15 08:00:00,19.61,9.65,5.01,9.9,9.02
2024-02-15 09:00:00,19.71,7.1,4.65,10.56,2.6
2024-02-15 10:00:00,19.89,8.38,3.8,9.74,2.55
2024-02-15 11:00:00,19.94,7.26,3.45,9.74,2.7
2024-02-15 12:00:00,21.09,8.44,4.17,9.62,7.03
2024-02-15 13:00:00,20.08,7.27,4.04,10.44,5.62
2024-02-15 14:00:00,21.1,7.67,4.18,9.65,3.01
2024-02-15 15:00:00,19.88,7.76,4.1,10.32,3.68
2024-02-15 16:00:00,20.12,8.78,4.25,9.81,3.06
2024-02-15 17:00:00,17.0,8.73,4.72,9.01,6.77
2024-02-15 18:00:00,21.37,7.0,4.28,9.71,6.51
2024-02-15 19:00:00,20.52,8.04,1.19,9.41,3.36
2024-02-15 20:00:00,21.5,7.43,1.91,10.02,2.67
2024-02-15 21:00:00,7.1,6.99,1.99,9.4,3.74
2024-02-15 22:00:00,12.09,7.83,2.45,10.46,3.77
2024-02-15 23:00:00,9.86,0.91,1.16,9.95,3.1
2024-02-16 00:00:00,11.11,1.73,1.57,9.91,3.0
2024-02-16 01:00:00,8.96,1.13,0.88,10.33,3.41
2024-02-16 02:00:00,10.61,0.59,1.67,10.48,3.44
2024-02-16 03:00:00,8.95,0.83,1.34,9.99,2.68
2024-02-16 04:00:00,9.38,1.31,2.08,9.61,2.79
2024-02-16 05:00:00,11.91,1.63,1.27,9.11,2.47
2024-02-16 06:00:00,9.81,0.52,0.99,9.66,3.16
2024-02-16 07:00:00,10.22,6.5,1.36,9.69,7.53
2024-02-16 08:00:00,21.31,9.5,3.01,10.05,5.92
2024-02-16 09:00:00,20.74,8.31,4.38,9.83,2.82
2024-02-16 10:00:00,20.23,7.31,2.97,10.34,2.46
2024-02-16 11:00:00,20.55,8.43,4.01,9.69,2.64
2024-02-16 12:00:00,23.61,5.89,2.96,9.97,7.44
2024-02-16 13:00:00,19.91,8.0,3.84,10.59,6.41
2024-02-16 14:00:00,20.3,8.26,4.82,10.17,2.88
2024-02-16 15:00:00,21.58,8.74,4.18,9.97,2.35
2024-02-16 16:00:00,21.66,7.19,3.57,9.7,3.07
2024-02-16 17:00:00,21.78,8.07,3.98,9.68,6.96
2024-02-16 18:00:00,20.96,7.26,4.01,9.57,6.42
2024-02-16 19:00:00,18.29,8.2,1.64,9.73,2.92
2024-02-16 20:00:00,22.45,7.28,1.09,10.38,3.07
2024-02-16 21:00:00,8.85,7.67,1.68,9.89,2.67
2024-02-16 22:00:00,10.3,7.2,0.69,9.33,2.41
2024-02-16 23:00:00,9.25,1.2,1.31,10.88,3.72
2024-02-17 00:00:00,9.94,1.26,1.35,10.16,2.75
2024-02-17 01:00:00,10.33,0.93,1.69,9.3,2.96
2024-02-17 02:00:00,10.32,1.01,1.51,9.78,3.4
2024-02-17 03:00:00,10.42,0.57,1.08,10.06,4.41
2024-02-17 04:00:00,11.61,0.91,1.2,10.85,2.5
2024-02-17 05:00:00,10.45,0.98,1.56,9.45,3.18
2024-02-17 06:00:00,9.76,1.79,1.48,10.49,2.72
2024-02-17 07:00:00,10.96,7.11,1.33,10.7,6.57
2024-02-17 08:00:00,21.78,9.17,3.76,9.69,6.42
2024-02-17 09:00:00,18.16,8.8,4.35,9.86,2.55
2024-02-17 10:00:00,20.9,8.22,3.74,9.48,2.98
2024-02-17 11:00:00,21.05,9.41,3.96,9.9,2.41
2024-02-17 12:00:00,19.55,8.3,5.08,9.98,7.76
2024-02-17 13:00:00,22.06,8.31,3.29,10.33,7.04
2024-02-17 14:00:00,19.77,7.96,3.07,10.55,3.17
2024-02-17 15:00:00,20.19,8.98,4.39,9.63,2.81
2024-02-17 16:00:00,19.74,8.88,3.66,9.02,2.85
2024-02-17 17:00:00,20.02,7.5,3.84,9.99,7.23
2024-02-17 18:00:00,18.36,6.94,3.61,10.15,6.07
2024-02-17 19:00:00,17.84,7.84,1.42,10.12,2.86
2024-02-17 20:00:00,22.39,7.36,1.98,9.84,2.66
2024-02-17 21:00:00,9.15,7.95,1.74,10.06,2.64
2024-02-17 22:00:00,9.01,8.99,1.76,10.76,2.16
2024-02-17 23:00:00,7.85,0.86,1.08,10.19,3.54
2024-02-18 00:00:00,9.36,0.99,1.15,9.81,2.73
2024-02-18 01:00:00,8.68,1.02,0.65,9.75,3.47
2024-02-18 02:00:00,11.64,1.25,1.26,9.92,3.43
2024-02-18 03:00:00,11.01,0.33,1.79,10.82,2.49
2024-02-18 04:00:00,9.31,0.82,1.66,9.91,2.56
2024-02-18 05:00:00,12.25,1.06,1.43,9.99,4.02
2024-02-18 06:00:00,10.98,1.36,1.49,9.76,3.7
2024-02-18 07:00:00,9.68,7.61,1.29,10.55,6.97
2024-02-18 08:00:00,16.25,6.5,4.1,10.98,7.21
2024-02-18 09:00:00,23.44,8.5,4.38,10.23,2.75
2024-02-18 10:00:00,17.92,7.49,3.19,10.04,3.17
2024-02-18 11:00:00,17.53,7.05,4.15,10.02,2.71
2024-02-18 12:00:00,21.53,7.5,4.47,8.81,5.37
2024-02-18 13:00:00,23.66,7.85,3.79,10.37,5.94
2024-02-18 14:00:00,22.08,7.52,4.35,10.07,3.01
2024-02-18 15:00:00,20.85,6.24,5.41,10.21,2.55
2024-02-18 16:00:00,20.89,8.72,3.95,9.64,2.97
2024-02-18 17:00:00,21.28,9.02,4.2,9.81,6.14
2024-02-18 18:00:00,21.14,8.52,3.63,9.79,6.37
2024-02-18 19:00:00,20.42,7.09,1.55,10.51,3.34
2024-02-18 20:00:00,20.16,7.84,1.64,9.81,3.1
2024-02-18 21:00:00,9.94,7.99,1.56,11.04,3.0
2024-02-18 22:00:00,9.25,8.48,1.19,10.22,3.35
2024-02-18 23:00:00,9.72,1.2,1.56,9.36,3.19
2024-02-19 00:00:00,8.31,0.78,1.94,9.94,3.58
2024-02-19 01:00:00,9.9,1.02,1.63,9.67,2.82
2024-02-19 02:00:00,9.01,1.14,1.79,8.9,2.83
2024-02-19 03:00:00,8.9,1.44,1.43,10.8,2.48
2024-02-19 04:00:00,10.18,1.21,1.72,10.35,2.83
2024-02-19 05:00:00,11.39,1.24,1.58,10.27,3.39
2024-02-19 06:00:00,10.92,1.03,1.21,10.08,3.52
2024-02-19 07:00:00,8.43,9.13,1.6,9.31,7.77
2024-02-19 08:00:00,18.52,8.33,3.5,9.76,5.56
2024-02-19 09:00:00,21.41,7.31,3.68,10.42,3.43
2024-02-19 10:00:00,18.53,9.12,4.09,9.47,2.26
2024-02-19 11:00:00,19.66,8.56,4.15,8.73,3.36
2024-02-19 12:00:00,20.83,7.65,3.41,9.89,6.71
2024-02-19 13:00:00,18.55,7.62,4.53,9.93,7.56
2024-02-19 14:00:00,20.16,8.24,4.29,10.07,2.47
2024-02-19 15:00:00,18.0,8.37,3.65,10.36,3.47
2024-02-19 16:00:00,19.1,8.16,3.23,10.32,2.41
2024-02-19 17:00:00,20.48,8.25,3.93,10.13,6.47
2024-02-19 18:00:00,17.61,9.36,3.78,10.6,6.2
2024-02-19 19:00:00,20.66,8.86,1.53,9.24,2.3
2024-02-19 20:00:00,19.97,8.15,1.39,10.25,3.04
2024-02-19 21:00:00,10.55,8.75,0.9,10.31,3.72
2024-02-19 22:00:00,10.22,7.17,1.38,9.38,4.07
2024-02-19 23:00:00,11.36,1.12,1.41,9.25,3.04
2024-02-20 00:00:00,10.13,1.54,1.69,9.63,3.45
2024-02-20 01:00:00,9.57,0.93,1.29,9.67,3.09
2024-02-20 02:00:00,10.12,0.75,2.0,10.38,3.2
2024-02-20 03:00:00,10.54,0.8,0.93,9.69,2.86
2024-02-20 04:00:00,10.05,0.67,1.89,9.57,3.08
2024-02-20 05:00:00,10.04,0.76,1.43,9.69,3.21
2024-02-20 06:00:00,9.3,0.89,1.76,10.56,2.77
2024-02-20 07:00:00,9.34,6.88,1.52,10.01,6.94
2024-02-20 08:00:00,17.9,8.01,4.57,9.91,6.95
2024-02-20 09:00:00,22.62,8.72,3.81,9.94,3.33
2024-02-20 10:00:00,18.13,7.27,3.45,10.65,2.57
2024-02-20 11:00:00,18.96,9.22,4.71,9.63,2.98
2024-02-20 12:00:00,18.92,8.41,3.94,10.66,8.53
2024-02-20 13:00:00,21.34,8.82,4.11,10.11,7.93
2024-02-20 14:00:00,19.56,7.47,4.62,9.92,3.54
2024-02-20 15:00:00,21.87,8.68,3.48,11.25,3.01
2024-02-20 16:00:00,18.99,7.13,4.3,9.47,3.13
2024-02-20 17:00:00,20.42,8.71,3.71,9.82,7.8
2024-02-20 18:00:00,18.75,8.14,3.93,9.38,8.25
2024-02-20 19:00:00,23.22,8.44,1.52,10.48,2.22
2024-02-20 20:00:00,18.22,7.06,1.05,10.84,2.47
2024-02-20 21:00:00,10.31,7.28,1.27,10.83,3.52
2024-02-20 22:00:00,10.63,8.48,1.91,10.61,2.89
2024-02-20 23:00:00,10.41,0.72,1.77,9.9,2.73
2024-02-21 00:00:00,9.81,1.14,1.48,9.82,2.5
2024-02-21 01:00:00,9.87,0.59,1.57,9.16,2.78
2024-02-21 02:00:00,10.04,1.25,1.41,11.02,2.44
2024-02-21 03:00:00,9.85,0.63,1.91,10.23,3.84
2024-02-21 04:00:00,10.96,1.17,1.44,9.75,2.99
2024-02-21 05:00:00,12.21,1.19,1.57,10.66,2.98
2024-02-21 06:00:00,9.44,0.79,1.84,9.51,3.24
2024-02-21 07:00:00,8.63,8.47,1.27,10.2,7.77
2024-02-21 08:00:00,19.87,8.21,4.78,9.91,7.76
2024-02-21 09:00:00,23.87,7.57,3.23,10.32,3.43
2024-02-21 10:00:00,18.79,7.19,4.81,9.97,2.75
2024-02-21 11:00:00,22.46,6.43,3.81,9.27,2.88
2024-02-21 12:00:00,22.52,8.28,3.88,10.04,7.62
2024-02-21 13:00:00,19.17,6.75,3.05,10.52,6.58
2024-02-21 14:00:00,20.85,8.08,3.77,9.99,3.0
2024-02-21 15:00:00,22.44,7.79,3.48,10.39,3.16
2024-02-21 16:00:00,19.43,8.54,3.7,9.48,3.31
2024-02-21 17:00:00,19.69,7.76,3.93,9.99,5.58
2024-02-21 18:00:00,19.13,7.74,4.48,9.69,7.57
2024-02-21 19:00:00,18.48,8.59,1.56,10.37,2.91
2024-02-21 20:00:00,19.03,8.27,1.59,10.02,3.28
2024-02-21 21:00:00,8.78,8.25,1.17,10.35,3.31
2024-02-21 22:00:00,10.03,8.38,1.24,10.54,3.64
2024-02-21 23:00:00,9.23,0.54,2.04,10.35,3.54
2024-02-22 00:00:00,10.23,1.23,1.28,10.14,3.54
2024-02-22 01:00:00,8.44,1.18,2.0,9.5,3.58
2024-02-22 02:00:00,10.33,0.69,1.43,10.0,3.12
2024-02-22 03:00:00,10.83,0.93,1.5,9.73,3.01
2024-02-22 04:00:00,8.01,0.99,1.82,9.83,3.35
2024-02-22 05:00:00,10.37,0.96,1.88,9.81,3.29
2024-02-22 06:00:00,11.23,1.1,1.47,9.51,2.88
2024-02-22 07:00:00,8.79,9.15,1.38,9.02,7.32
2024-02-22 08:00:00,22.51,8.87,3.97,9.67,6.97
2024-02-22 09:00:00,20.63,6.95,4.17,10.1,2.66
2024-02-22 10:00:00,18.94,8.5,4.45,9.33,3.52
2024-02-22 11:00:00,19.92,9.06,4.0,10.01,3.02
2024-02-22 12:00:00,20.84,8.31,4.31,10.95,8.64
2024-02-22 13:00:00,20.11,8.87,4.82,10.51,5.7
2024-02-22 14:00:00,20.81,9.61,4.19,10.82,2.78
2024-02-22 15:00:00,18.62,8.82,4.16,10.2,3.01
2024-02-22 16:00:00,20.25,8.2,3.24,10.58,3.45
2024-02-22 17:00:00,17.88,8.84,2.68,9.64,7.32
2024-02-22 18:00:00,19.83,8.12,4.19,9.68,7.25
2024-02-22 19:00:00,18.64,8.02,1.47,8.63,2.55
